equipment_id,equipment_type,facility_id,facility,county,week_start,counter_reported_hours,register_reported_hours,discrepancy_pct,is_labeled_discrepancy_case,scenario_rationale
ME-00027,Ultrasound,25723.0,Mimosa Cottage Hospital,Nairobi,2026-03-09,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the MES 125-hospital equipment-halt case, where machines across facilities ground to a halt due to lack of maintenance."
ME-00027,Ultrasound,25723.0,Mimosa Cottage Hospital,Nairobi,2026-03-16,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the MES 125-hospital equipment-halt case, where machines across facilities ground to a halt due to lack of maintenance."
ME-00027,Ultrasound,25723.0,Mimosa Cottage Hospital,Nairobi,2026-03-23,5.96,4.68,0.2148,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the MES 125-hospital equipment-halt case, where machines across facilities ground to a halt due to lack of maintenance."
ME-00027,Ultrasound,25723.0,Mimosa Cottage Hospital,Nairobi,2026-03-30,12.4,10.68,0.1387,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the MES 125-hospital equipment-halt case, where machines across facilities ground to a halt due to lack of maintenance."
ME-00028,Hemodialysis,13841.0,Ndhiwa Sub-District Hospital,Homa Bay,2025-12-29,1.07,0.73,0.3178,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00028,Hemodialysis,13841.0,Ndhiwa Sub-District Hospital,Homa Bay,2026-01-05,1.18,0.76,0.3559,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00028,Hemodialysis,13841.0,Ndhiwa Sub-District Hospital,Homa Bay,2026-01-12,2.55,1.94,0.2392,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00028,Hemodialysis,13841.0,Ndhiwa Sub-District Hospital,Homa Bay,2026-01-19,2.5,1.71,0.316,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00028,Hemodialysis,13841.0,Ndhiwa Sub-District Hospital,Homa Bay,2026-01-26,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00028,Hemodialysis,13841.0,Ndhiwa Sub-District Hospital,Homa Bay,2026-02-02,9.61,7.13,0.2581,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00028,Hemodialysis,13841.0,Ndhiwa Sub-District Hospital,Homa Bay,2026-02-09,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00028,Hemodialysis,13841.0,Ndhiwa Sub-District Hospital,Homa Bay,2026-02-16,0.88,0.59,0.3295,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00028,Hemodialysis,13841.0,Ndhiwa Sub-District Hospital,Homa Bay,2026-02-23,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00028,Hemodialysis,13841.0,Ndhiwa Sub-District Hospital,Homa Bay,2026-03-02,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00028,Hemodialysis,13841.0,Ndhiwa Sub-District Hospital,Homa Bay,2026-03-09,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00028,Hemodialysis,13841.0,Ndhiwa Sub-District Hospital,Homa Bay,2026-03-16,4.96,3.62,0.2702,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00028,Hemodialysis,13841.0,Ndhiwa Sub-District Hospital,Homa Bay,2026-03-23,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00028,Hemodialysis,13841.0,Ndhiwa Sub-District Hospital,Homa Bay,2026-03-30,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00029,Ultrasound,14256.0,Biretwa health centre,Elgeyo Marakwet,2025-12-29,0.87,0.73,0.1609,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00029,Ultrasound,14256.0,Biretwa health centre,Elgeyo Marakwet,2026-01-05,0.8,0.68,0.15,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00029,Ultrasound,14256.0,Biretwa health centre,Elgeyo Marakwet,2026-01-12,1.34,1.1,0.1791,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00029,Ultrasound,14256.0,Biretwa health centre,Elgeyo Marakwet,2026-01-19,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00029,Ultrasound,14256.0,Biretwa health centre,Elgeyo Marakwet,2026-01-26,2.37,2.02,0.1477,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00029,Ultrasound,14256.0,Biretwa health centre,Elgeyo Marakwet,2026-02-02,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00029,Ultrasound,14256.0,Biretwa health centre,Elgeyo Marakwet,2026-02-09,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00029,Ultrasound,14256.0,Biretwa health centre,Elgeyo Marakwet,2026-02-16,0.41,0.34,0.1707,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00029,Ultrasound,14256.0,Biretwa health centre,Elgeyo Marakwet,2026-02-23,8.03,6.75,0.1594,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00029,Ultrasound,14256.0,Biretwa health centre,Elgeyo Marakwet,2026-03-02,9.19,7.95,0.1349,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00029,Ultrasound,14256.0,Biretwa health centre,Elgeyo Marakwet,2026-03-09,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00029,Ultrasound,14256.0,Biretwa health centre,Elgeyo Marakwet,2026-03-16,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00029,Ultrasound,14256.0,Biretwa health centre,Elgeyo Marakwet,2026-03-23,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00029,Ultrasound,14256.0,Biretwa health centre,Elgeyo Marakwet,2026-03-30,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00030,Hemodialysis,13798.0,Mbita Sub-County Hospital,Homa Bay,2025-12-29,0.94,1.63,-0.734,False,
ME-00030,Hemodialysis,13798.0,Mbita Sub-County Hospital,Homa Bay,2026-01-05,4.63,5.46,-0.1793,False,
ME-00030,Hemodialysis,13798.0,Mbita Sub-County Hospital,Homa Bay,2026-01-12,3.51,2.37,0.3248,False,
ME-00030,Hemodialysis,13798.0,Mbita Sub-County Hospital,Homa Bay,2026-01-19,1.21,3.25,-1.686,False,
ME-00030,Hemodialysis,13798.0,Mbita Sub-County Hospital,Homa Bay,2026-01-26,4.69,3.53,0.2473,False,
ME-00030,Hemodialysis,13798.0,Mbita Sub-County Hospital,Homa Bay,2026-02-02,2.66,2.98,-0.1203,False,
ME-00030,Hemodialysis,13798.0,Mbita Sub-County Hospital,Homa Bay,2026-02-09,0.0,0.7,0.0,False,
ME-00030,Hemodialysis,13798.0,Mbita Sub-County Hospital,Homa Bay,2026-02-16,0.0,0.15,0.0,False,
ME-00030,Hemodialysis,13798.0,Mbita Sub-County Hospital,Homa Bay,2026-02-23,0.0,1.65,0.0,False,
ME-00030,Hemodialysis,13798.0,Mbita Sub-County Hospital,Homa Bay,2026-03-02,12.13,12.4,-0.0223,False,
ME-00030,Hemodialysis,13798.0,Mbita Sub-County Hospital,Homa Bay,2026-03-09,2.43,0.51,0.7901,False,
ME-00030,Hemodialysis,13798.0,Mbita Sub-County Hospital,Homa Bay,2026-03-16,11.13,11.08,0.0045,False,
ME-00030,Hemodialysis,13798.0,Mbita Sub-County Hospital,Homa Bay,2026-03-23,0.0,0.0,0.0,False,
ME-00030,Hemodialysis,13798.0,Mbita Sub-County Hospital,Homa Bay,2026-03-30,2.83,1.08,0.6184,False,
ME-00031,Ventilator,10491.0,Karen Hospital Annex,Nyeri,2025-12-29,1.06,0.65,0.3868,False,
ME-00031,Ventilator,10491.0,Karen Hospital Annex,Nyeri,2026-01-05,3.34,2.71,0.1886,False,
ME-00031,Ventilator,10491.0,Karen Hospital Annex,Nyeri,2026-01-12,0.83,0.99,-0.1928,False,
ME-00031,Ventilator,10491.0,Karen Hospital Annex,Nyeri,2026-01-19,0.0,1.21,0.0,False,
ME-00031,Ventilator,10491.0,Karen Hospital Annex,Nyeri,2026-01-26,2.01,0.74,0.6318,False,
ME-00031,Ventilator,10491.0,Karen Hospital Annex,Nyeri,2026-02-02,2.85,3.4,-0.193,False,
ME-00031,Ventilator,10491.0,Karen Hospital Annex,Nyeri,2026-02-09,0.0,0.0,0.0,False,
ME-00031,Ventilator,10491.0,Karen Hospital Annex,Nyeri,2026-02-16,0.0,0.21,0.0,False,
ME-00031,Ventilator,10491.0,Karen Hospital Annex,Nyeri,2026-02-23,12.49,11.76,0.0584,False,
ME-00031,Ventilator,10491.0,Karen Hospital Annex,Nyeri,2026-03-02,0.0,0.31,0.0,False,
ME-00031,Ventilator,10491.0,Karen Hospital Annex,Nyeri,2026-03-09,0.74,2.13,-1.8784,False,
ME-00031,Ventilator,10491.0,Karen Hospital Annex,Nyeri,2026-03-16,0.0,0.0,0.0,False,
ME-00031,Ventilator,10491.0,Karen Hospital Annex,Nyeri,2026-03-23,0.67,0.0,1.0,False,
ME-00031,Ventilator,10491.0,Karen Hospital Annex,Nyeri,2026-03-30,13.55,14.48,-0.0686,False,
ME-00032,Patient Monitor,21112.0,Salaam Hospital,Mombasa,2025-12-29,0.8,0.94,-0.175,False,
ME-00032,Patient Monitor,21112.0,Salaam Hospital,Mombasa,2026-01-05,2.5,4.44,-0.776,False,
ME-00032,Patient Monitor,21112.0,Salaam Hospital,Mombasa,2026-01-12,2.8,2.83,-0.0107,False,
ME-00032,Patient Monitor,21112.0,Salaam Hospital,Mombasa,2026-01-19,0.39,0.0,1.0,False,
ME-00032,Patient Monitor,21112.0,Salaam Hospital,Mombasa,2026-01-26,2.94,1.21,0.5884,False,
ME-00032,Patient Monitor,21112.0,Salaam Hospital,Mombasa,2026-02-02,0.0,0.5,0.0,False,
ME-00032,Patient Monitor,21112.0,Salaam Hospital,Mombasa,2026-02-09,4.82,4.09,0.1515,False,
ME-00032,Patient Monitor,21112.0,Salaam Hospital,Mombasa,2026-02-16,0.0,0.19,0.0,False,
ME-00032,Patient Monitor,21112.0,Salaam Hospital,Mombasa,2026-02-23,0.0,0.27,0.0,False,
ME-00032,Patient Monitor,21112.0,Salaam Hospital,Mombasa,2026-03-02,0.0,1.27,0.0,False,
ME-00032,Patient Monitor,21112.0,Salaam Hospital,Mombasa,2026-03-09,10.95,10.99,-0.0037,False,
ME-00032,Patient Monitor,21112.0,Salaam Hospital,Mombasa,2026-03-16,0.0,0.0,0.0,False,
ME-00032,Patient Monitor,21112.0,Salaam Hospital,Mombasa,2026-03-23,2.55,2.37,0.0706,False,
ME-00032,Patient Monitor,21112.0,Salaam Hospital,Mombasa,2026-03-30,4.04,3.12,0.2277,False,
ME-00033,Hemodialysis,19037.0,Medina Hospital,Garissa,2025-12-29,1.6,1.34,0.1625,False,
ME-00033,Hemodialysis,19037.0,Medina Hospital,Garissa,2026-01-05,0.0,0.0,0.0,False,
